fiber_id,sample_id,diameter_um,length_um,orientation_theta,orientation_psi,curvature,n_contacts,mean_contact_area_um2,volume_voxels
F004371,S023,30.08,2055.5,46.58,150.61,0.00173,4,20.12,28384
F004372,S023,26.36,2082.7,13.34,258.14,0.04799,2,127.34,23975
F004373,S023,41.14,1882.7,7.92,80.76,0.01142,0,0.0,53323
F004374,S023,21.93,1830.2,57.66,220.32,0.00584,6,9.54,15543
F004375,S023,24.08,2171.6,19.66,36.66,0.00089,4,212.7,25350
F004376,S023,25.75,1886.2,20.83,205.0,0.0367,1,37.7,22127
F004377,S023,33.84,2001.9,3.67,167.51,0.04321,2,90.51,40571
F004378,S023,27.56,1474.7,70.63,220.59,0.00671,4,14.77,23883
F004379,S023,23.09,1522.4,12.85,65.7,0.0137,2,37.35,17275
F004380,S023,37.19,1528.0,11.42,253.99,0.00853,0,0.0,41388
F004381,S023,38.47,1878.7,19.41,119.65,0.00761,1,47.21,44117
F004382,S023,31.85,2134.8,6.8,101.58,0.00523,1,25.56,33131
F004383,S023,35.97,2377.6,87.48,97.78,0.01902,4,37.53,66950
F004384,S024,31.85,573.3,44.42,180.29,0.03085,2,11.64,4157
F004385,S024,25.07,795.5,35.61,34.04,0.00765,2,57.94,4205
F004386,S024,24.25,506.4,67.9,264.52,0.01311,4,162.69,2854
F004387,S024,17.28,632.7,72.39,175.88,0.01378,2,81.7,1475
F004388,S024,27.96,820.4,60.9,26.5,3e-05,1,161.36,5696
F004389,S024,20.24,444.1,59.67,297.52,0.00305,0,0.0,1679
F004390,S024,27.75,804.4,80.37,143.76,0.01209,0,0.0,5316
F004391,S024,27.52,589.1,42.43,86.6,0.00087,2,137.93,3639
F004392,S024,12.47,663.1,80.16,267.18,0.01977,1,7.2,938
F004393,S024,24.84,883.1,50.23,302.51,0.00491,4,24.15,5135
F004394,S024,19.01,538.5,52.12,7.64,0.00114,1,24.15,1610
F004395,S024,20.62,560.2,27.33,273.34,0.00278,1,16.75,1969
F004396,S024,21.31,627.9,77.71,243.14,0.01668,5,71.21,2096
F004397,S024,18.67,541.9,12.96,262.09,0.01353,4,18.66,1762
F004398,S024,13.63,671.3,34.24,345.17,0.0096,1,56.61,950
F004399,S024,17.58,780.0,41.25,115.69,0.00614,2,5.26,2277
F004400,S024,21.29,689.4,81.62,4.1,0.0014,3,1.29,2050
F004401,S024,28.91,579.6,34.7,103.53,0.00411,5,37.51,3220
F004402,S024,27.29,522.0,76.75,233.04,0.00878,7,18.68,2782
F004403,S024,26.34,1145.0,58.18,174.98,0.00802,2,15.8,5444
F004404,S024,30.91,978.6,26.22,233.7,0.00228,3,19.25,6328
F004405,S024,27.53,616.7,46.38,162.06,0.01281,2,40.15,4339
F004406,S024,19.02,678.3,65.1,235.02,0.01511,1,221.03,1709
F004407,S024,27.95,880.0,29.85,299.61,0.00424,6,12.59,5394
F004408,S024,19.57,594.6,18.76,13.91,0.0046,1,6.03,2137
F004409,S024,15.21,842.9,14.98,276.51,0.01624,3,19.06,1738
F004410,S024,23.22,840.0,3.65,2.65,0.01534,3,7.0,3195
F004411,S024,19.17,532.2,88.61,247.1,0.03692,1,0.22,1599
F004412,S024,13.79,601.2,0.69,190.43,0.01576,2,24.6,921
F004413,S024,25.53,767.5,84.17,63.44,0.00016,1,0.83,4428
F004414,S024,25.98,671.9,65.77,115.21,0.01557,1,11.46,3163
F004415,S024,19.02,710.7,11.95,195.57,0.00418,5,0.55,1862
F004416,S024,24.21,737.1,18.13,132.79,0.00339,2,31.85,3899
F004417,S024,22.53,793.9,17.15,357.07,0.00603,3,11.35,3331
F004418,S024,21.84,573.7,83.67,228.35,0.01395,2,31.12,1896
F004419,S024,36.03,615.1,40.62,345.55,0.00125,2,28.32,6668
F004420,S024,15.79,783.3,29.49,115.55,0.00367,3,37.32,1345
F004421,S024,21.32,890.0,7.93,267.82,0.00719,3,45.78,2982
F004422,S024,22.73,745.1,64.65,168.76,0.02574,3,61.75,3313
F004423,S024,31.54,681.5,55.12,300.07,0.00282,3,4.23,5885
F004424,S024,21.4,608.8,33.45,17.99,0.01371,4,0.25,1998
F004425,S024,35.87,610.0,20.62,131.35,0.00333,4,1.77,6122
F004426,S024,22.17,833.5,24.11,87.66,0.00062,4,198.2,2919
F004427,S024,23.8,780.0,13.3,36.41,0.00367,2,63.52,3627
F004428,S024,14.73,831.5,60.55,188.79,0.015,6,82.31,1587
F004429,S024,24.59,610.6,31.1,171.87,0.00024,3,94.79,2733
F004430,S024,30.58,579.5,51.82,17.8,0.00983,3,31.22,3784
F004431,S024,19.87,743.0,7.39,282.11,0.00582,2,17.93,2686
F004432,S024,29.67,513.6,43.73,4.61,0.00734,5,16.0,4033
F004433,S024,29.4,605.1,67.6,96.2,0.0169,4,15.1,4832
F004434,S024,32.1,746.3,0.93,69.84,0.00681,4,37.13,7299
F004435,S024,26.21,491.1,74.68,103.59,0.01457,3,75.17,2602
F004436,S024,21.13,826.5,18.44,62.28,0.00683,3,89.09,3015
F004437,S024,12.56,592.8,8.41,100.51,0.0069,2,14.41,700
F004438,S024,24.3,804.7,16.0,9.94,0.00306,3,173.64,3831
F004439,S024,27.52,661.7,74.83,282.49,0.00195,0,0.0,3472
F004440,S024,29.71,672.5,35.62,208.22,0.01327,2,2.51,4111
F004441,S024,25.78,527.6,74.29,110.09,0.007,1,84.13,3129
F004442,S024,7.7,875.9,36.79,113.12,0.01156,4,15.65,425
F004443,S024,15.58,689.3,67.83,68.69,0.01172,0,0.0,1450
F004444,S024,23.71,797.0,50.58,136.82,0.02225,2,131.11,3775
F004445,S024,27.23,700.4,14.49,177.85,0.00974,1,109.87,3896
F004446,S024,25.55,560.8,1.57,102.74,0.00122,2,3.67,3439
F004447,S024,17.74,768.0,50.67,124.15,0.02012,3,3.84,1663
F004448,S024,9.68,785.6,73.95,14.68,0.00047,5,41.45,574
F004449,S024,27.98,791.8,33.29,84.54,0.0088,1,17.96,4064
F004450,S024,28.42,520.2,85.38,53.61,0.00995,1,4.59,3822
F004451,S024,34.83,851.6,68.64,137.07,0.00432,1,12.29,9024
F004452,S024,21.01,758.2,23.01,245.24,0.00087,3,149.93,2457
F004453,S024,27.36,712.6,80.52,47.03,0.00539,2,25.56,5104
F004454,S024,36.73,711.6,62.35,320.34,0.01503,2,89.24,7776
F004455,S024,28.42,805.1,10.15,80.22,0.01184,5,4.8,6019
F004456,S024,12.33,677.3,6.56,254.78,0.00044,1,3.77,777
F004457,S024,32.91,442.8,40.62,168.78,0.00195,1,155.11,4610
F004458,S024,19.44,815.9,86.9,348.47,0.02476,4,12.01,2347
F004459,S024,17.4,605.8,70.5,233.92,0.02207,1,0.15,1281
F004460,S024,29.93,879.4,51.91,138.75,0.02415,0,0.0,5324
F004461,S024,37.04,657.3,88.32,288.91,0.01216,6,15.46,6955
F004462,S024,24.11,609.9,35.97,248.15,0.0205,2,15.91,3322
F004463,S024,17.49,693.1,11.41,277.86,0.00236,4,29.58,1896
F004464,S024,16.99,607.7,2.28,96.68,0.00287,4,54.53,1307
F004465,S024,22.33,764.1,35.75,22.57,0.00024,2,4.12,3216
F004466,S024,35.96,819.3,67.09,39.06,0.00249,3,8.6,7042
F004467,S024,22.34,590.3,51.15,243.06,0.00025,3,27.93,2385
F004468,S024,26.71,960.5,33.2,185.21,0.00421,4,143.11,5163
F004469,S024,12.61,663.3,83.15,143.61,0.00062,2,10.74,685
F004470,S024,26.93,684.0,64.65,74.84,0.03812,1,46.54,4307
F004471,S024,34.09,769.4,1.26,203.34,0.02344,1,23.38,6769
F004472,S024,38.46,673.9,51.88,260.72,0.00648,1,63.67,8295
F004473,S024,30.51,785.7,60.86,63.0,0.00366,4,184.17,6556
F004474,S024,22.08,695.9,50.75,31.66,0.00198,2,19.26,2969
F004475,S024,31.87,635.6,43.89,193.16,0.01722,2,36.46,5143
F004476,S024,22.2,593.5,0.02,249.37,0.00081,5,92.11,2499
F004477,S024,19.11,672.9,47.36,15.77,0.00871,3,69.78,1684
F004478,S024,32.7,724.9,10.61,164.79,0.01153,4,2.81,6169
F004479,S024,16.55,892.8,5.15,19.18,0.00422,2,44.85,2319
F004480,S024,28.38,663.4,35.07,84.93,0.00125,7,95.37,4850
F004481,S024,20.06,586.9,60.82,198.77,0.00308,0,0.0,1540
F004482,S024,35.69,669.6,2.47,53.34,0.00505,2,37.04,7342
F004483,S024,14.78,578.9,81.2,17.68,0.00099,2,22.12,1124
F004484,S024,21.28,609.0,16.32,74.98,0.00833,1,20.66,2446
F004485,S024,24.0,635.1,55.28,146.74,0.00235,2,49.9,2778
F004486,S024,27.96,718.1,7.64,85.42,0.00496,2,66.67,4639
F004487,S024,30.17,643.1,18.44,161.84,0.02671,3,102.69,3774
F004488,S024,23.42,796.4,74.32,32.62,0.00291,3,52.2,3076
F004489,S024,20.91,502.4,40.55,97.67,0.00729,1,6.31,1895
F004490,S024,28.96,607.6,25.76,268.85,0.01065,1,43.39,3766
F004491,S024,16.3,423.2,41.69,91.18,0.0024,8,106.23,786
F004492,S024,19.12,960.0,32.99,215.35,0.02034,4,90.46,2443
F004493,S024,27.55,536.1,80.32,259.68,0.00315,0,0.0,2858
F004494,S024,22.9,676.1,55.98,78.34,0.01074,2,55.43,3079
F004495,S024,10.92,580.0,49.45,326.83,0.00036,2,54.07,542
F004496,S024,21.57,833.3,79.05,327.87,0.00335,2,118.95,2666
F004497,S024,21.13,594.0,18.47,241.72,0.00901,4,61.04,1878
F004498,S024,32.68,531.2,80.29,92.44,0.02305,1,112.49,5161
F004499,S024,28.8,658.3,2.83,194.32,0.01792,5,2.94,4183
F004500,S024,23.5,475.0,55.49,110.11,0.04256,4,29.11,2032
F004501,S024,26.24,606.3,31.33,200.14,0.00673,4,12.74,3164
F004502,S024,24.53,960.1,0.66,65.44,0.03909,4,33.86,4597
F004503,S024,31.07,918.8,21.5,223.28,0.01368,2,139.44,7751
F004504,S024,27.53,902.8,34.1,125.24,0.00023,4,78.25,4807
F004505,S024,31.47,442.2,4.08,112.11,0.0013,1,44.11,3200
F004506,S024,24.58,750.9,19.89,280.18,0.01626,4,39.16,3552
F004507,S024,22.37,616.5,36.04,337.37,0.00825,5,13.16,2294
F004508,S024,23.58,966.6,77.84,170.19,0.01063,3,80.67,4180
F004509,S024,22.31,770.0,53.29,222.06,0.00104,1,6.31,3222
F004510,S024,24.24,563.2,71.71,304.25,0.02522,1,7.5,3124
F004511,S024,19.81,751.4,80.13,88.3,0.00526,3,186.66,2116
F004512,S024,17.16,863.7,47.44,240.4,0.01694,3,8.97,1881
F004513,S024,16.6,556.5,78.31,356.16,0.00091,3,21.15,1192
F004514,S024,20.79,858.8,72.9,34.77,0.00122,1,28.82,2518
F004515,S024,22.28,705.5,58.01,20.25,0.0156,1,9.87,2282
F004516,S024,27.82,781.6,4.05,165.78,0.01005,1,85.98,4262
F004517,S024,34.88,406.7,60.8,126.34,0.00031,2,4.89,4134
F004518,S024,24.51,725.1,21.56,342.54,0.00024,3,2.48,3518
F004519,S024,22.88,597.9,3.8,74.44,0.04013,2,71.13,2601
F004520,S024,22.19,677.6,45.33,345.82,0.01803,5,182.78,2671
F004521,S024,32.56,680.6,76.09,255.84,0.00284,2,15.45,5528
F004522,S024,23.9,776.6,25.85,295.46,0.01087,2,28.78,3341
F004523,S024,29.5,630.1,60.65,241.31,0.01367,4,51.91,3684
F004524,S024,21.19,502.9,31.38,255.03,0.00591,2,42.85,1696
F004525,S024,25.73,546.1,31.38,156.7,0.00759,1,5.38,3480
F004526,S024,33.54,724.1,19.0,155.49,0.004,3,7.82,7685
F004527,S024,33.76,709.5,72.83,67.24,0.00573,4,52.63,5791
F004528,S024,40.18,762.3,87.26,296.57,0.00707,2,22.22,11096
F004529,S024,24.7,646.7,41.61,356.4,0.00223,1,6.27,3238
F004530,S024,25.47,780.0,74.52,293.77,0.01733,2,245.97,4420
F004531,S024,24.71,890.6,76.71,204.95,0.00052,4,103.31,3593
F004532,S024,23.48,712.4,1.57,214.92,0.00463,4,33.41,2579
F004533,S024,23.31,746.3,6.28,342.76,0.00688,2,197.21,3488
F004534,S024,14.37,855.7,0.13,242.91,0.01516,3,87.0,1430
F004535,S024,15.79,619.9,41.98,221.14,0.02415,2,99.08,1285
F004536,S024,34.14,613.6,82.65,169.06,0.00149,1,134.53,5567
F004537,S024,33.19,686.2,26.82,208.77,0.02039,3,41.81,6469
F004538,S024,37.23,574.6,79.21,353.01,0.02027,1,58.82,6011
F004539,S024,21.02,673.5,44.34,339.61,0.00415,1,72.62,2816
F004540,S024,23.0,737.8,7.42,128.96,0.0001,2,19.08,3552
F004541,S024,28.07,834.3,44.51,236.32,0.01611,5,15.28,5048
F004542,S024,19.04,856.6,4.52,128.16,0.00168,7,37.69,2448
F004543,S024,33.46,745.9,14.33,215.42,0.00727,3,35.23,6483
F004544,S024,27.47,681.1,87.68,142.52,0.00073,1,209.5,4764
F004545,S024,35.12,651.6,10.45,86.85,0.0009,1,25.18,6130
F004546,S024,33.79,716.9,40.85,256.55,0.001,8,23.52,7500
F004547,S024,16.97,636.5,15.61,82.52,0.00096,4,14.55,1437
F004548,S024,29.45,985.8,19.13,144.98,0.00486,2,0.5,7553
F004549,S024,14.21,636.1,32.46,101.53,0.00095,4,12.65,1153
F004550,S024,14.79,672.0,37.21,24.31,0.00371,1,30.38,1300
F004551,S024,29.03,548.4,37.55,292.93,0.0461,1,95.3,4148
F004552,S024,28.26,720.0,81.38,303.02,0.01483,1,0.82,5017
F004553,S024,20.37,593.2,38.32,302.5,0.00191,0,0.0,2351
F004554,S024,22.67,726.0,85.93,291.75,0.02172,3,124.14,3441
F004555,S024,19.3,593.3,22.49,31.69,0.00019,1,31.94,1692
F004556,S024,24.42,527.1,66.46,136.37,0.00876,6,166.78,2877
F004557,S024,22.72,721.0,51.91,33.99,0.00636,3,25.01,3424
F004558,S024,27.22,871.3,35.59,172.53,0.00145,1,6.69,5558
F004559,S024,29.91,646.7,38.26,191.29,0.00909,3,117.49,5361
F004560,S024,36.82,512.0,0.18,328.4,0.02172,2,142.97,5154
F004561,S024,12.04,760.6,19.9,292.92,0.00265,4,62.44,820
F004562,S024,30.1,499.1,20.79,71.91,0.03145,0,0.0,3168
F004563,S024,30.15,539.7,43.24,141.6,0.00833,4,104.36,3574
F004564,S024,28.18,617.8,20.39,82.6,0.00203,2,11.33,3829
F004565,S024,27.74,653.1,29.02,16.68,0.00234,1,20.56,3574
F004566,S024,22.12,721.1,56.03,327.38,0.00542,2,192.66,2466
F004567,S024,26.85,544.8,30.99,264.12,0.02108,4,10.8,3519
F004568,S024,29.61,783.9,83.3,65.72,0.00588,3,8.25,4846
F004569,S024,19.15,771.5,64.21,181.92,0.00564,2,2.13,2703
F004570,S024,19.96,808.1,21.47,208.84,0.00923,2,134.99,2193
F004571,S024,19.0,796.8,85.08,105.61,0.0054,0,0.0,2661
F004572,S024,22.78,1171.1,9.23,282.69,0.00068,4,67.38,4645
F004573,S024,24.4,501.0,18.39,285.92,0.00668,0,0.0,2231
F004574,S024,29.93,767.8,76.87,272.47,0.00903,4,39.91,6137
F004575,S024,21.38,567.1,75.96,188.49,0.01186,2,5.01,2108
F004576,S024,32.84,915.5,49.52,282.1,0.00761,4,27.93,9378
F004577,S024,25.89,579.5,35.88,335.91,0.05693,2,151.67,2686
F004578,S025,19.25,445.4,23.7,242.97,0.0235,4,56.0,75873
F004579,S025,18.07,620.1,81.64,92.43,0.0009,3,250.41,109696
F004580,S025,21.04,592.1,34.32,177.38,0.01088,2,60.66,107010
F004581,S025,21.3,718.6,83.55,236.87,0.01114,0,0.0,163799
F004582,S025,20.24,650.2,71.34,247.33,0.006,2,84.32,129980
F004583,S025,23.49,704.3,45.38,313.98,0.00279,0,0.0,166390
F004584,S025,24.02,396.8,75.84,256.7,0.00906,1,49.4,107040
F004585,S025,17.91,563.6,80.37,27.18,0.01718,4,134.8,83592
F004586,S025,27.39,606.6,77.43,167.53,0.00012,4,85.07,211848
F004587,S025,18.32,385.3,43.44,68.41,0.00056,4,111.6,51553
F004588,S025,18.24,654.6,47.68,113.92,0.00462,4,8.51,93724
F004589,S025,16.31,507.7,27.87,197.51,0.00065,1,15.63,69025
F004590,S025,16.42,593.6,87.55,94.04,0.01321,3,21.14,76448
F004591,S025,26.18,698.7,2.95,133.51,0.00234,7,26.62,184751
F004592,S025,21.7,514.3,48.93,204.28,0.01729,1,13.04,95688
F004593,S025,21.51,582.4,89.9,289.22,0.00828,5,1.49,117726
F004594,S025,17.7,679.9,27.78,306.05,0.00303,5,4.77,103069
F004595,S025,30.01,600.4,0.47,17.49,0.00168,4,18.75,252949
F004596,S025,25.31,581.4,0.15,245.82,0.00076,2,157.73,202573
F004597,S025,19.53,548.8,88.27,15.75,0.01598,0,0.0,100214
F004598,S025,20.41,409.0,50.82,9.13,0.00036,5,41.0,68104
F004599,S025,20.99,623.7,12.25,20.43,0.00056,1,52.35,131296
F004600,S025,15.32,472.3,28.3,234.19,0.00404,1,16.81,61376
F004601,S025,16.36,644.4,81.2,47.3,0.0144,5,1.94,79033
F004602,S025,19.81,666.5,4.3,155.02,0.02496,2,23.91,117330
F004603,S025,12.02,632.4,15.31,115.78,0.00669,3,48.79,50487
F004604,S025,16.2,562.7,10.81,231.5,0.00561,0,0.0,62947
F004605,S025,24.62,505.3,84.95,237.74,0.01781,3,8.87,140910
F004606,S025,18.39,549.8,32.55,225.25,0.00524,5,79.06,90923
F004607,S025,16.0,526.1,38.26,114.49,0.00178,2,68.69,56001
F004608,S025,19.61,506.7,70.57,213.78,0.00399,2,0.03,102857
F004609,S025,18.36,572.6,50.31,227.48,0.02648,5,112.16,103320
F004610,S025,29.68,455.8,65.19,266.04,0.00528,0,0.0,175809
F004611,S025,26.62,438.6,63.12,162.22,0.01697,3,24.72,132923
F004612,S025,16.27,623.5,70.65,313.44,0.01677,2,50.08,66751
F004613,S025,18.72,597.8,75.17,193.37,0.00776,3,82.61,118578
F004614,S025,21.52,744.8,27.18,12.02,0.0208,2,33.02,159050
F004615,S025,24.95,715.1,28.61,198.68,0.00272,1,22.53,196168
F004616,S025,21.8,598.5,65.74,240.78,0.00606,2,36.48,148204
F004617,S025,22.92,530.7,2.43,312.65,0.0405,0,0.0,123841
F004618,S025,15.36,494.6,23.23,106.93,0.00641,1,13.78,60007
F004619,S025,16.94,463.0,15.1,215.26,0.00156,1,18.9,74099
F004620,S025,17.38,595.1,17.35,317.33,0.00079,4,15.26,75472
F004621,S025,24.67,676.3,84.67,217.27,0.00279,1,64.95,174086
F004622,S025,26.15,734.1,12.29,333.67,0.00735,2,24.84,215280
F004623,S025,22.96,552.9,67.04,268.13,0.01762,3,40.34,163153
F004624,S025,21.15,614.0,41.64,331.58,0.0287,1,62.92,116623
F004625,S025,23.01,664.3,40.5,309.84,0.00053,3,21.79,154317
F004626,S025,18.55,612.4,44.26,339.23,0.00671,4,111.31,89244
F004627,S025,30.75,458.9,44.58,60.87,0.00531,0,0.0,192754
F004628,S025,22.26,731.9,57.44,239.57,0.02652,1,124.86,173393
F004629,S025,19.82,707.1,34.77,157.68,0.03346,6,10.32,155852
F004630,S025,28.61,651.0,63.01,101.42,0.00481,3,23.96,246643
F004631,S025,20.78,604.2,37.54,265.78,0.01243,9,16.89,141555
F004632,S025,13.41,552.3,30.92,61.97,0.01763,4,89.36,43266
F004633,S025,13.46,670.0,83.56,21.57,0.00215,4,0.88,47944
F004634,S025,18.59,660.1,36.3,315.6,0.00198,1,26.42,102778
F004635,S025,18.25,531.8,30.43,257.46,0.00023,5,134.38,73376
F004636,S025,25.42,572.1,19.51,236.46,0.01128,2,61.09,209623
F004637,S025,23.06,617.9,77.98,249.74,0.00221,5,17.04,130301
F004638,S025,19.36,696.3,50.23,121.69,0.01528,2,31.73,114772
F004639,S025,17.89,516.0,63.15,148.82,0.00308,5,23.28,64486
F004640,S025,24.91,651.8,42.06,292.45,0.00107,2,13.39,202513
F004641,S025,16.37,505.9,58.41,167.86,0.00866,1,45.74,75849
F004642,S025,18.61,582.0,38.19,330.2,0.01127,3,25.31,86860
F004643,S025,17.86,496.4,82.43,203.68,0.00324,4,58.06,84302
F004644,S025,28.14,404.4,68.17,37.79,0.01163,1,30.05,148258
F004645,S025,16.41,472.0,45.61,15.21,0.01036,8,81.2,54762
F004646,S025,12.8,727.3,70.55,321.75,0.01588,1,33.6,68648
F004647,S025,25.99,639.2,73.26,210.11,0.00854,1,184.61,238329
F004648,S025,14.08,580.3,52.02,236.69,0.00395,3,26.7,53598
F004649,S025,20.64,721.0,52.54,143.86,0.03083,2,3.71,171310
F004650,S025,20.03,630.3,67.79,240.06,0.00069,3,10.54,130978
F004651,S025,17.51,430.4,29.05,82.63,0.0108,7,22.75,65182
F004652,S025,12.12,587.5,72.41,261.92,0.02351,2,56.19,43534
F004653,S025,16.73,612.7,62.68,246.0,0.02211,2,20.3,84077
F004654,S025,20.97,500.5,65.98,142.94,0.0113,4,13.71,85404
F004655,S025,11.89,554.3,15.13,282.31,0.00523,1,14.34,39886
F004656,S025,17.51,528.6,47.38,310.9,0.01177,2,37.78,67519
F004657,S025,13.97,450.7,18.5,10.59,0.00844,4,16.07,34890
F004658,S025,14.75,533.8,72.6,271.14,0.01987,3,0.53,63498
F004659,S025,22.01,517.9,75.95,37.36,0.00547,3,122.72,122928
F004660,S025,25.12,314.9,69.44,247.97,0.0086,6,86.09,100425
F004661,S025,22.82,456.0,59.19,136.59,0.00578,3,19.05,100705
F004662,S025,17.51,442.0,47.42,264.56,0.02456,3,39.9,61394
F004663,S025,16.49,409.0,26.5,128.07,0.00068,2,20.96,61825
F004664,S025,22.56,730.1,39.78,46.01,0.00068,1,73.86,199670
F004665,S025,24.15,431.4,9.6,225.68,0.00209,2,123.11,111613
F004666,S025,17.1,602.6,12.12,73.95,0.00044,7,29.78,88307
F004667,S025,19.18,577.9,78.92,265.85,0.0179,3,5.92,97883
F004668,S025,19.28,585.9,3.93,239.3,0.00393,2,21.96,98936
F004669,S025,23.43,528.8,83.22,51.77,0.00286,3,36.04,119840
F004670,S025,17.8,539.0,5.04,135.16,0.00581,1,101.32,84916
F004671,S025,15.03,791.7,64.98,303.35,0.00591,5,2.78,93108
F004672,S025,19.03,530.7,4.13,338.42,0.01286,1,29.94,74871
F004673,S025,15.82,730.7,66.53,354.57,0.00874,2,105.04,78547
F004674,S025,15.47,566.8,82.3,250.99,0.00246,1,52.93,55582
F004675,S025,18.78,423.9,49.42,250.13,0.00406,1,287.3,70419
F004676,S025,19.52,572.7,16.23,275.47,0.00109,4,8.97,120119
F004677,S025,25.97,570.5,89.41,221.73,0.01028,5,77.27,209670
F004678,S025,17.37,759.1,28.41,209.7,0.00243,2,31.3,90145
F004679,S025,11.54,640.3,29.65,187.42,0.01507,3,116.64,35215
F004680,S025,21.64,719.6,59.43,242.34,0.01476,1,12.39,132610
F004681,S025,21.15,553.5,4.13,22.73,0.04246,2,47.92,98889
F004682,S025,21.84,484.8,62.29,323.39,1e-05,0,0.0,105868
F004683,S025,21.77,579.3,25.1,305.4,0.00175,0,0.0,145154
F004684,S025,19.03,721.8,89.37,28.97,0.01499,1,55.37,110010
F004685,S025,21.73,477.2,13.92,266.78,0.01199,1,85.17,105281
F004686,S025,24.05,705.5,36.88,136.92,0.00789,6,7.59,198691
F004687,S025,22.17,418.7,16.58,311.84,0.00057,2,4.12,102552
F004688,S025,13.04,541.7,37.28,348.45,0.00553,3,197.61,35530
F004689,S025,20.72,671.0,59.08,166.52,0.00664,1,5.82,164054
F004690,S025,20.35,495.3,66.72,163.59,0.01003,3,27.93,97366
F004691,S025,18.54,521.4,51.7,217.96,0.00717,2,23.6,82762
F004692,S025,27.05,760.7,77.64,261.95,0.00338,0,0.0,218069
F004693,S025,18.62,771.1,16.28,242.83,0.01704,1,3.11,130446
F004694,S025,12.64,700.4,7.1,336.49,0.0059,2,112.39,57440
F004695,S025,17.61,587.2,49.22,135.64,0.02987,2,68.48,89476
F004696,S025,20.54,704.9,43.89,208.61,0.00436,3,68.88,120523
F004697,S025,19.54,610.7,21.17,312.64,0.0136,1,102.77,132976
F004698,S025,20.04,464.0,32.34,318.93,0.00712,2,25.14,79920
F004699,S025,21.48,510.5,70.65,341.28,0.00504,1,105.42,121691
F004700,S025,31.2,441.0,71.99,147.31,0.01271,3,132.48,230514
F004701,S025,25.89,550.7,82.52,56.4,0.00602,1,112.19,193848
F004702,S025,23.45,720.8,15.6,335.09,0.00139,1,109.59,187948
F004703,S025,21.21,593.3,2.46,24.0,0.00059,2,62.89,130185
F004704,S025,20.59,565.6,44.48,47.47,0.01655,2,7.18,96967
F004705,S025,18.14,667.1,14.72,53.49,0.00197,3,27.72,123291
F004706,S025,14.54,674.2,55.71,101.45,0.00238,4,12.44,66280
F004707,S025,14.48,571.1,27.84,334.56,0.00533,1,89.15,60490
F004708,S025,13.93,549.7,53.18,219.57,0.01686,2,37.14,45585
F004709,S025,19.87,611.2,59.95,221.39,0.00379,3,18.71,106435
F004710,S025,21.44,515.6,32.04,215.43,0.00954,4,47.32,131176
F004711,S025,17.1,662.9,88.57,247.68,0.00478,3,51.88,106308
F004712,S025,21.18,514.6,87.32,4.53,0.00815,4,89.17,103761
F004713,S025,24.77,615.8,64.84,230.6,0.00111,1,3.44,214489
F004714,S025,22.97,603.4,42.21,103.23,0.00427,2,15.07,166342
F004715,S025,22.75,511.2,81.21,203.45,0.00024,3,45.85,106626
F004716,S025,23.33,613.6,37.44,131.95,0.00672,1,156.01,184586
F004717,S025,25.19,523.6,37.01,86.79,0.01454,4,21.37,168651
F004718,S025,20.23,697.0,4.6,244.16,0.01435,2,14.61,153093
F004719,S025,21.59,463.8,22.21,310.15,0.01055,2,28.63,98736
F004720,S025,15.21,625.0,55.32,241.12,0.00093,2,24.29,74630
F004721,S025,20.36,604.9,87.37,170.95,0.01971,0,0.0,126592
F004722,S025,19.58,543.8,47.12,51.12,0.00806,4,1.54,90646
F004723,S025,19.13,545.9,24.0,134.83,0.00223,4,85.02,110669
F004724,S025,17.87,772.4,32.52,55.26,0.02045,4,48.17,113649
F004725,S025,25.1,535.0,63.66,78.11,0.01422,4,89.56,173457
F004726,S025,19.35,642.5,82.3,27.08,0.01191,3,1.33,123825
F004727,S025,20.83,725.4,65.5,299.16,0.00166,2,167.38,121921
F004728,S025,23.56,421.2,25.53,94.44,0.00199,6,26.93,108531
F004729,S025,23.85,495.1,35.84,215.75,0.0034,2,103.58,157839
F004730,S025,13.86,634.7,19.46,116.34,0.0101,4,58.47,67612
F004731,S025,19.57,478.7,7.3,202.72,0.01273,2,64.69,95099
F004732,S025,25.58,683.5,70.58,169.55,0.01135,1,14.15,182863
F004733,S025,9.25,685.7,49.36,309.77,0.00787,3,173.86,26034
F004734,S025,20.0,499.2,63.53,38.39,0.00739,3,72.45,102164
F004735,S025,15.89,589.6,47.26,335.62,0.00652,2,12.49,63759
F004736,S025,19.87,599.0,71.23,57.22,0.00571,1,5.16,130290
F004737,S025,21.31,663.7,4.23,62.13,0.00517,1,4.97,168155
F004738,S025,20.75,576.0,80.73,240.35,0.04991,3,43.99,139740
F004739,S025,17.83,355.7,37.45,247.91,0.00912,1,7.87,50404
F004740,S025,23.95,607.9,34.05,160.51,0.00494,3,126.82,154223
F004741,S025,20.0,584.4,1.06,35.28,0.00266,3,29.93,113252
F004742,S025,21.58,560.0,18.59,274.86,0.00918,4,64.7,127777
F004743,S025,22.81,581.9,4.19,29.44,0.02869,2,153.82,129936
F004744,S025,22.03,496.5,75.32,263.73,0.00431,2,44.47,124327
F004745,S025,8.35,524.1,64.96,96.0,0.00181,1,2.69,14751
F004746,S025,25.86,731.7,57.22,336.38,0.00184,2,13.6,227380
